corp_code,name,position,compensation,salary_source,salary_type
00135795,서동규,대표이사,"1,368,182,090",개인별보수,exact
00135795,,미등기임원,"179,016,300",미등기임원,estimate
00135795,,"등기이사(사외이사, 감사위원회 위원 제외)","511,644,418",임원전체보수유형,estimate
00135795,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00135795,,감사위원회 위원,"60,000,000",임원전체보수유형,estimate
00135795,,감사,-,임원전체보수유형,estimate
00161125,-,-,-,개인별보수,exact
00161125,-,-,-,개인별보수,exact
00161125,,미등기임원,"174,778,000",미등기임원,estimate
00161125,,"등기이사(사외이사, 감사위원회 위원 제외)",-,임원전체보수유형,estimate
00161125,,사외이사(감사위원회 위원 제외),"84,000,000",임원전체보수유형,estimate
00161125,,감사위원회 위원,"84,000,000",임원전체보수유형,estimate
00161125,,감사,-,임원전체보수유형,estimate
00138792,-,-,-,개인별보수,exact
00138792,,미등기임원,"188,906,000",미등기임원,estimate
00138792,,"등기이사(사외이사, 감사위원회 위원 제외)","241,363,000",임원전체보수유형,estimate
00138792,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00138792,,감사위원회 위원,"51,032,000",임원전체보수유형,estimate
00138792,,감사,-,임원전체보수유형,estimate
00651901,안병석,"전임
대표이사","702,000,000",개인별보수,exact
00651901,,미등기임원,"71,000,000",미등기임원,estimate
00651901,,"등기이사(사외이사, 감사위원회 위원 제외)","131,000,000",임원전체보수유형,estimate
00651901,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00651901,,감사위원회 위원,"19,000,000",임원전체보수유형,estimate
00651901,,감사,-,임원전체보수유형,estimate
00121039,우석민,사내이사/회장,"919,836,000",개인별보수,exact
00121039,,미등기임원,"138,896,000",미등기임원,estimate
00121039,,"등기이사(사외이사, 감사위원회 위원 제외)","630,885,000",임원전체보수유형,estimate
00121039,,사외이사(감사위원회 위원 제외),"12,000,000",임원전체보수유형,estimate
00121039,,감사위원회 위원,-,임원전체보수유형,estimate
00121039,,감사,"24,000,000",임원전체보수유형,estimate
00159193,-,-,-,개인별보수,exact
00159193,-,-,-,개인별보수,exact
00159193,,미등기임원,"171,217,000",미등기임원,estimate
00159193,,"등기이사(사외이사, 감사위원회 위원 제외)","168,907,000",임원전체보수유형,estimate
00159193,,사외이사(감사위원회 위원 제외),"30,000,000",임원전체보수유형,estimate
00159193,,감사위원회 위원,"30,000,000",임원전체보수유형,estimate
00159193,,감사,"164,381,000",임원전체보수유형,estimate
00105271,정재훈,사장,"673,000,000",개인별보수,exact
00105271,정몽진,회장,"2,701,000,000",개인별보수,exact
00105271,,미등기임원,"228,049,985",미등기임원,estimate
00105271,,"등기이사(사외이사, 감사위원회 위원 제외)","1,255,000,000",임원전체보수유형,estimate
00105271,,사외이사(감사위원회 위원 제외),"72,000,000",임원전체보수유형,estimate
00105271,,감사위원회 위원,"72,000,000",임원전체보수유형,estimate
00105271,,감사,-,임원전체보수유형,estimate
01384787,민경립,CSO,"595,000,000",개인별보수,exact
01384787,안재우,CFO,"675,000,000",개인별보수,exact
01384787,김형태,대표이사,"907,000,000",개인별보수,exact
01384787,,미등기임원,"709,827,000",미등기임원,estimate
01384787,,"등기이사(사외이사, 감사위원회 위원 제외)","418,000,000",임원전체보수유형,estimate
01384787,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
01384787,,감사위원회 위원,"28,000,000",임원전체보수유형,estimate
01384787,,감사,-,임원전체보수유형,estimate
00124090,-,-,-,개인별보수,exact
00124090,,미등기임원,"302,000,000",미등기임원,estimate
00124090,,"등기이사(사외이사, 감사위원회 위원 제외)","362,000,000",임원전체보수유형,estimate
00124090,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00124090,,감사위원회 위원,"10,000,000",임원전체보수유형,estimate
00124090,,감사,-,임원전체보수유형,estimate
00124197,김태현,대표이사 전무,"898,000,000",개인별보수,exact
00124197,,미등기임원,"238,000,000",미등기임원,estimate
00124197,,"등기이사(사외이사, 감사위원회 위원 제외)","526,000,000",임원전체보수유형,estimate
00124197,,사외이사(감사위원회 위원 제외),"37,000,000",임원전체보수유형,estimate
00124197,,감사위원회 위원,-,임원전체보수유형,estimate
00124197,,감사,"69,000,000",임원전체보수유형,estimate
00367844,엄관석,사내이사,"554,000,000",개인별보수,exact
00367844,,미등기임원,"167,000,000",미등기임원,estimate
00367844,,"등기이사(사외이사, 감사위원회 위원 제외)","490,000,000",임원전체보수유형,estimate
00367844,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00367844,,감사위원회 위원,"60,000,000",임원전체보수유형,estimate
00367844,,감사,-,임원전체보수유형,estimate
01194689,김정혁,전무,"591,611,520",개인별보수,exact
01194689,이기동,사장,"1,401,859,655",개인별보수,exact
01194689,,미등기임원,"444,713,589",미등기임원,estimate
01194689,,"등기이사(사외이사, 감사위원회 위원 제외)","664,490,392",임원전체보수유형,estimate
01194689,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
01194689,,감사위원회 위원,"84,000,000",임원전체보수유형,estimate
01194689,,감사,-,임원전체보수유형,estimate
01205851,조석,대표이사,"1,207,000,000",개인별보수,exact
01205851,,미등기임원,"397,000,000",미등기임원,estimate
01205851,,"등기이사(사외이사, 감사위원회 위원 제외)","603,000,000",임원전체보수유형,estimate
01205851,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
01205851,,감사위원회 위원,"84,000,000",임원전체보수유형,estimate
01205851,,감사,-,임원전체보수유형,estimate
01236897,-,-,-,개인별보수,exact
01236897,,미등기임원,"118,513,000",미등기임원,estimate
01236897,,"등기이사(사외이사, 감사위원회 위원 제외)","210,624,000",임원전체보수유형,estimate
01236897,,사외이사(감사위원회 위원 제외),"9,333,000",임원전체보수유형,estimate
01236897,,감사위원회 위원,-,임원전체보수유형,estimate
01236897,,감사,-,임원전체보수유형,estimate
00111704,류두형,경영기획실장,"692,000,000",개인별보수,exact
00111704,김종서,사업부장,"782,000,000",개인별보수,exact
00111704,권혁웅,부회장,"2,030,000,000",개인별보수,exact
00111704,,미등기임원,"236,000,000",미등기임원,estimate
00111704,,"등기이사(사외이사, 감사위원회 위원 제외)","732,000,000",임원전체보수유형,estimate
00111704,,사외이사(감사위원회 위원 제외),"99,000,000",임원전체보수유형,estimate
00111704,,감사위원회 위원,"84,000,000",임원전체보수유형,estimate
00111704,,감사,-,임원전체보수유형,estimate
00260408,-,-,-,개인별보수,exact
00260408,,미등기임원,"176,000,000",미등기임원,estimate
00260408,,"등기이사(사외이사, 감사위원회 위원 제외)","210,000,000",임원전체보수유형,estimate
00260408,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00260408,,감사위원회 위원,"24,000,000",임원전체보수유형,estimate
00260408,,감사,-,임원전체보수유형,estimate
00365989,-,-,-,개인별보수,exact
00365989,,미등기임원,"120,000,000",미등기임원,estimate
00365989,,"등기이사(사외이사, 감사위원회 위원 제외)","171,000,000",임원전체보수유형,estimate
00365989,,사외이사(감사위원회 위원 제외),"12,000,000",임원전체보수유형,estimate
00365989,,감사위원회 위원,-,임원전체보수유형,estimate
00365989,,감사,"100,000,000",임원전체보수유형,estimate
00139834,현신균,"대표이사,
부사장","1,521,000,000",개인별보수,exact
00139834,,미등기임원,"534,000,000",미등기임원,estimate
00139834,,"등기이사(사외이사, 감사위원회 위원 제외)","691,000,000",임원전체보수유형,estimate
00139834,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00139834,,감사위원회 위원,"19,000,000",임원전체보수유형,estimate
00139834,,감사,-,임원전체보수유형,estimate
00362238,신유동,대표이사,"1,776,000,000",개인별보수,exact
00362238,,미등기임원,"191,000,000",미등기임원,estimate
00362238,,"등기이사(사외이사, 감사위원회 위원 제외)","2,005,000,000",임원전체보수유형,estimate
00362238,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00362238,,감사위원회 위원,"42,000,000",임원전체보수유형,estimate
00362238,,감사,-,임원전체보수유형,estimate
00362441,황경원,前)사내이사(상무),"936,000,000",개인별보수,exact
00362441,김윤구,대표이사(사장),"1,603,000,000",개인별보수,exact
00362441,,미등기임원,"334,000,000",미등기임원,estimate
00362441,,"등기이사(사외이사, 감사위원회 위원 제외)","1,550,000,000",임원전체보수유형,estimate
00362441,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00362441,,감사위원회 위원,"75,000,000",임원전체보수유형,estimate
00362441,,감사,-,임원전체보수유형,estimate
00422895,-,-,-,개인별보수,exact
00422895,,미등기임원,"156,425,000",미등기임원,estimate
00422895,,"등기이사(사외이사, 감사위원회 위원 제외)","331,736,000",임원전체보수유형,estimate
00422895,,사외이사(감사위원회 위원 제외),"24,000,000",임원전체보수유형,estimate
00422895,,감사위원회 위원,-,임원전체보수유형,estimate
00422895,,감사,"36,000,000",임원전체보수유형,estimate
01390344,노진율,사장,"1,162,582,000",개인별보수,exact
01390344,이상균,사장,"1,341,600,000",개인별보수,exact
01390344,,미등기임원,"380,967,000",미등기임원,estimate
01390344,,"등기이사(사외이사, 감사위원회 위원 제외)","818,484,000",임원전체보수유형,estimate
01390344,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
01390344,,감사위원회 위원,"64,750,000",임원전체보수유형,estimate
01390344,,감사,-,임원전체보수유형,estimate
00102432,-,-,-,개인별보수,exact
00102432,,미등기임원,"154,000,000",미등기임원,estimate
00102432,,"등기이사(사외이사, 감사위원회 위원 제외)","263,000,000",임원전체보수유형,estimate
00102432,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00102432,,감사위원회 위원,"48,000,000",임원전체보수유형,estimate
00102432,,감사,-,임원전체보수유형,estimate
01480780,-,-,-,개인별보수,exact
01480780,-,-,-,개인별보수,exact
01480780,,미등기임원,-,미등기임원,estimate
01480780,,미등기임원,-,미등기임원,estimate
01480780,,"등기이사(사외이사, 감사위원회 위원 제외)","2,200,000",임원전체보수유형,estimate
01480780,,"등기이사(사외이사, 감사위원회 위원 제외)","2,200,000",임원전체보수유형,estimate
01480780,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
01480780,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
01480780,,감사위원회 위원,-,임원전체보수유형,estimate
01480780,,감사위원회 위원,-,임원전체보수유형,estimate
01480780,,감사,"1,800,000",임원전체보수유형,estimate
01480780,,감사,"1,800,000",임원전체보수유형,estimate
00125150,박준영,부회장,"518,000,000",개인별보수,exact
00125150,,미등기임원,"244,000,000",미등기임원,estimate
00125150,,"등기이사(사외이사, 감사위원회 위원 제외)","251,000,000",임원전체보수유형,estimate
00125150,,사외이사(감사위원회 위원 제외),"42,000,000",임원전체보수유형,estimate
00125150,,감사위원회 위원,-,임원전체보수유형,estimate
00125150,,감사,"36,000,000",임원전체보수유형,estimate
00154329,임석원,사장,"700,000,000",개인별보수,exact
00154329,,미등기임원,"64,278,886",미등기임원,estimate
00154329,,"등기이사(사외이사, 감사위원회 위원 제외)","394,000,000",임원전체보수유형,estimate
00154329,,사외이사(감사위원회 위원 제외),"12,000,000",임원전체보수유형,estimate
00154329,,감사위원회 위원,-,임원전체보수유형,estimate
00154329,,감사,"98,000,000",임원전체보수유형,estimate
00158325,신희부,대표이사,"507,000,000",개인별보수,exact
00158325,,미등기임원,"291,000,000",미등기임원,estimate
00158325,,"등기이사(사외이사, 감사위원회 위원 제외)","355,000,000",임원전체보수유형,estimate
00158325,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00158325,,감사위원회 위원,"38,000,000",임원전체보수유형,estimate
00158325,,감사,-,임원전체보수유형,estimate
00670340,Hansen,부회장,"635,000,000",개인별보수,exact
00670340,황규득,부사장,"666,000,000",개인별보수,exact
00670340,김성권,회장,"1,071,000,000",개인별보수,exact
00670340,,미등기임원,"260,000,000",미등기임원,estimate
00670340,,"등기이사(사외이사, 감사위원회 위원 제외)","691,000,000",임원전체보수유형,estimate
00670340,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00670340,,감사위원회 위원,"44,000,000",임원전체보수유형,estimate
00670340,,감사,-,임원전체보수유형,estimate
00372873,-,-,-,개인별보수,exact
00372873,,미등기임원,"167,000,000",미등기임원,estimate
00372873,,"등기이사(사외이사, 감사위원회 위원 제외)","241,000,000",임원전체보수유형,estimate
00372873,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00372873,,감사위원회 위원,"44,000,000",임원전체보수유형,estimate
00372873,,감사,-,임원전체보수유형,estimate
00877059,노균,부사장,"2,187,000,000",개인별보수,exact
00877059,김동중,부사장,"2,811,000,000",개인별보수,exact
00877059,존림,대표이사,"7,911,000,000",개인별보수,exact
00877059,,미등기임원,"481,000,000",미등기임원,estimate
00877059,,"등기이사(사외이사, 감사위원회 위원 제외)","4,303,000,000",임원전체보수유형,estimate
00877059,,사외이사(감사위원회 위원 제외),"96,000,000",임원전체보수유형,estimate
00877059,,감사위원회 위원,"105,000,000",임원전체보수유형,estimate
00877059,,감사,-,임원전체보수유형,estimate
01319899,안재용,등기이사,"703,000,000",개인별보수,exact
01319899,김훈,등기이사,"922,000,000",개인별보수,exact
01319899,,미등기임원,"307,000,000",미등기임원,estimate
01319899,,"등기이사(사외이사, 감사위원회 위원 제외)","542,000,000",임원전체보수유형,estimate
01319899,,사외이사(감사위원회 위원 제외),"76,000,000",임원전체보수유형,estimate
01319899,,감사위원회 위원,"117,000,000",임원전체보수유형,estimate
01319899,,감사,-,임원전체보수유형,estimate
00102618,-,-,-,개인별보수,exact
00102618,,미등기임원,"137,000,000",미등기임원,estimate
00102618,,"등기이사(사외이사, 감사위원회 위원 제외)","179,000,000",임원전체보수유형,estimate
00102618,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00102618,,감사위원회 위원,"30,000,000",임원전체보수유형,estimate
00102618,,감사,-,임원전체보수유형,estimate
00145446,-,-,-,개인별보수,exact
00145446,-,-,-,개인별보수,exact
00145446,,미등기임원,-,미등기임원,estimate
00145446,,"등기이사(사외이사, 감사위원회 위원 제외)","216,613,000",임원전체보수유형,estimate
00145446,,사외이사(감사위원회 위원 제외),"42,000,000",임원전체보수유형,estimate
00145446,,감사위원회 위원,-,임원전체보수유형,estimate
00145446,,감사,"42,000,000",임원전체보수유형,estimate
00203290,안병준,사장,"1,399,097,240",개인별보수,exact
00203290,윤동한,회장,"1,731,000,000",개인별보수,exact
00203290,윤상현,부회장,"1,904,734,270",개인별보수,exact
00203290,,미등기임원,"378,575,178",미등기임원,estimate
00203290,,"등기이사(사외이사, 감사위원회 위원 제외)","1,021,669,748",임원전체보수유형,estimate
00203290,,사외이사(감사위원회 위원 제외),"36,000,000",임원전체보수유형,estimate
00203290,,감사위원회 위원,-,임원전체보수유형,estimate
00203290,,감사,"121,166,205",임원전체보수유형,estimate
00753643,-,-,-,개인별보수,exact
00753643,,미등기임원,"66,738,000",미등기임원,estimate
00753643,,"등기이사(사외이사, 감사위원회 위원 제외)","33,075,000",임원전체보수유형,estimate
00753643,,사외이사(감사위원회 위원 제외),"3,000,000",임원전체보수유형,estimate
00753643,,감사위원회 위원,"6,390,000",임원전체보수유형,estimate
00753643,,감사,-,임원전체보수유형,estimate
00105855,안길영,연구위원(전무),"759,000,000",개인별보수,exact
00105855,김동현,부사장,"917,000,000",개인별보수,exact
00105855,오재석,사장,"1,185,000,000",개인별보수,exact
00105855,김종우,사장,"1,225,000,000",개인별보수,exact
00105855,구자균,회장,"7,142,000,000",개인별보수,exact
00105855,,미등기임원,"465,000,000",미등기임원,estimate
00105855,,"등기이사(사외이사, 감사위원회 위원 제외)","2,547,000,000",임원전체보수유형,estimate
00105855,,사외이사(감사위원회 위원 제외),"57,000,000",임원전체보수유형,estimate
00105855,,감사위원회 위원,-,임원전체보수유형,estimate
00105855,,감사,-,임원전체보수유형,estimate
00111421,신종석,대표이사,"709,336,000",개인별보수,exact
00111421,,미등기임원,"346,896,000",미등기임원,estimate
00111421,,"등기이사(사외이사, 감사위원회 위원 제외)","399,322,000",임원전체보수유형,estimate
00111421,,사외이사(감사위원회 위원 제외),"45,968,000",임원전체보수유형,estimate
00111421,,감사위원회 위원,-,임원전체보수유형,estimate
00111421,,감사,"58,704,000",임원전체보수유형,estimate
00113207,송종민,부회장,"702,000,000",개인별보수,exact
00113207,,미등기임원,"131,000,000",미등기임원,estimate
00113207,,"등기이사(사외이사, 감사위원회 위원 제외)","257,000,000",임원전체보수유형,estimate
00113207,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00113207,,감사위원회 위원,"60,000,000",임원전체보수유형,estimate
00113207,,감사,-,임원전체보수유형,estimate
00453488,-,-,-,개인별보수,exact
00453488,-,-,-,개인별보수,exact
00453488,,미등기임원,"129,000,000",미등기임원,estimate
00453488,,"등기이사(사외이사, 감사위원회 위원 제외)","101,000,000",임원전체보수유형,estimate
00453488,,사외이사(감사위원회 위원 제외),"33,000,000",임원전체보수유형,estimate
00453488,,감사위원회 위원,-,임원전체보수유형,estimate
00453488,,감사,"36,000,000",임원전체보수유형,estimate
00112378,-,-,-,개인별보수,exact
00112378,-,-,-,개인별보수,exact
00112378,,미등기임원,-,미등기임원,estimate
00112378,,"등기이사(사외이사, 감사위원회 위원 제외)",-,임원전체보수유형,estimate
00112378,,사외이사(감사위원회 위원 제외),"36,000,000",임원전체보수유형,estimate
00112378,,감사위원회 위원,-,임원전체보수유형,estimate
00112378,,감사,-,임원전체보수유형,estimate
00469799,-,-,-,개인별보수,exact
00469799,,미등기임원,-,미등기임원,estimate
00469799,,"등기이사(사외이사, 감사위원회 위원 제외)","133,516,000",임원전체보수유형,estimate
00469799,,사외이사(감사위원회 위원 제외),"30,000,000",임원전체보수유형,estimate
00469799,,감사위원회 위원,-,임원전체보수유형,estimate
00469799,,감사,"41,600,000",임원전체보수유형,estimate
00172185,-,-,-,개인별보수,exact
00172185,,미등기임원,"78,661,000",미등기임원,estimate
00172185,,"등기이사(사외이사, 감사위원회 위원 제외)","137,230,000",임원전체보수유형,estimate
00172185,,사외이사(감사위원회 위원 제외),"25,526,000",임원전체보수유형,estimate
00172185,,감사위원회 위원,-,임원전체보수유형,estimate
00172185,,감사,"26,970,000",임원전체보수유형,estimate
00120571,박윤기,부사장,"615,000,000",개인별보수,exact
00120571,신동빈,회장,"3,493,000,000",개인별보수,exact
00120571,,미등기임원,"285,000,000",미등기임원,estimate
00120571,,"등기이사(사외이사, 감사위원회 위원 제외)","1,202,000,000",임원전체보수유형,estimate
00120571,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00120571,,감사위원회 위원,"83,000,000",임원전체보수유형,estimate
00120571,,감사,-,임원전체보수유형,estimate
00126380,박학규,사장,"3,346,000,000",개인별보수,exact
00126380,노태문,이사,"5,098,000,000",개인별보수,exact
00126380,한종희,대표이사,"5,240,000,000",개인별보수,exact
00126380,이정배,상담역,"6,950,000,000",개인별보수,exact
00126380,경계현,고문,"8,036,000,000",개인별보수,exact
00126380,,미등기임원,"671,000,000",미등기임원,estimate
00126380,,"등기이사(사외이사, 감사위원회 위원 제외)","5,734,000,000",임원전체보수유형,estimate
00126380,,사외이사(감사위원회 위원 제외),"247,000,000",임원전체보수유형,estimate
00126380,,감사위원회 위원,"120,000,000",임원전체보수유형,estimate
00126380,,감사,-,임원전체보수유형,estimate
00126566,안병철,사내이사,"841,000,000",개인별보수,exact
00126566,손재일,대표이사,"911,000,000",개인별보수,exact
00126566,김동관,대표이사,"3,058,000,000",개인별보수,exact
00126566,,미등기임원,"261,000,000",미등기임원,estimate
00126566,,"등기이사(사외이사, 감사위원회 위원 제외)","1,603,000,000",임원전체보수유형,estimate
00126566,,사외이사(감사위원회 위원 제외),"85,000,000",임원전체보수유형,estimate
00126566,,감사위원회 위원,"85,000,000",임원전체보수유형,estimate
00126566,,감사,-,임원전체보수유형,estimate
00128980,-,-,-,개인별보수,exact
00128980,,미등기임원,"146,862,000",미등기임원,estimate
00128980,,"등기이사(사외이사, 감사위원회 위원 제외)","189,195,000",임원전체보수유형,estimate
00128980,,사외이사(감사위원회 위원 제외),"36,000,000",임원전체보수유형,estimate
00128980,,감사위원회 위원,-,임원전체보수유형,estimate
00128980,,감사,"54,274,000",임원전체보수유형,estimate
00165413, 이영준 , 사장 ,"682,000,000",개인별보수,exact
00165413, 황진구 , 고문 ,"1,924,000,000",개인별보수,exact
00165413, 이훈기 , 고문 ,"3,005,000,000",개인별보수,exact
00165413, 신동빈 , 회장 ,"3,800,000,000",개인별보수,exact
00165413,,미등기임원,"318,000,000",미등기임원,estimate
00165413,,"등기이사(사외이사, 감사위원회 위원 제외)","2,017,000,000",임원전체보수유형,estimate
00165413,,사외이사(감사위원회 위원 제외),"72,000,000",임원전체보수유형,estimate
00165413,,감사위원회 위원,"77,000,000",임원전체보수유형,estimate
00165413,,감사,-,임원전체보수유형,estimate
00231363,여명희,전무,"622,000,000",개인별보수,exact
00231363,황현식,사장,"1,992,000,000",개인별보수,exact
00231363,,미등기임원,"462,000,000",미등기임원,estimate
00231363,,"등기이사(사외이사, 감사위원회 위원 제외)","910,000,000",임원전체보수유형,estimate
00231363,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00231363,,감사위원회 위원,"96,000,000",임원전체보수유형,estimate
00231363,,감사,-,임원전체보수유형,estimate
00274933,송현석,대표이사,"1,809,000,000",개인별보수,exact
00274933,,미등기임원,"192,000,000",미등기임원,estimate
00274933,,"등기이사(사외이사, 감사위원회 위원 제외)","840,000,000",임원전체보수유형,estimate
00274933,,사외이사(감사위원회 위원 제외),"60,000,000",임원전체보수유형,estimate
00274933,,감사위원회 위원,-,임원전체보수유형,estimate
00274933,,감사,-,임원전체보수유형,estimate
00303873,허민회,대표이사,"806,000,000",개인별보수,exact
00303873,,미등기임원,"107,000,000",미등기임원,estimate
00303873,,"등기이사(사외이사, 감사위원회 위원 제외)","467,000,000",임원전체보수유형,estimate
00303873,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00303873,,감사위원회 위원,"70,000,000",임원전체보수유형,estimate
00303873,,감사,-,임원전체보수유형,estimate
00161383,곽동신,대표이사 회장,"3,636,000,000",개인별보수,exact
00161383,,미등기임원,"164,834,000",미등기임원,estimate
00161383,,"등기이사(사외이사, 감사위원회 위원 제외)","1,973,000,000",임원전체보수유형,estimate
00161383,,사외이사(감사위원회 위원 제외),"30,000,000",임원전체보수유형,estimate
00161383,,감사위원회 위원,-,임원전체보수유형,estimate
00161383,,감사,"72,000,000",임원전체보수유형,estimate
00372129,-,-,-,개인별보수,exact
00372129,,미등기임원,"146,000,000",미등기임원,estimate
00372129,,"등기이사(사외이사, 감사위원회 위원 제외)","376,000,000",임원전체보수유형,estimate
00372129,,사외이사(감사위원회 위원 제외),"24,000,000",임원전체보수유형,estimate
00372129,,감사위원회 위원,-,임원전체보수유형,estimate
00372129,,감사,"24,000,000",임원전체보수유형,estimate
00117498,강신우,대표이사,"746,000,000",개인별보수,exact
00117498,곽대환,대표이사,"1,194,000,000",개인별보수,exact
00117498,곽동걸,대표이사,"1,364,000,000",개인별보수,exact
00117498,도용환,사내이사,"2,216,000,000",개인별보수,exact
00117498,,미등기임원,"558,000,000",미등기임원,estimate
00117498,,"등기이사(사외이사, 감사위원회 위원 제외)","1,380,000,000",임원전체보수유형,estimate
00117498,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00117498,,감사위원회 위원,"36,000,000",임원전체보수유형,estimate
00117498,,감사,-,임원전체보수유형,estimate
00104388,이시창,등기이사,"694,000,000",개인별보수,exact
00104388,,미등기임원,"176,000,000",미등기임원,estimate
00104388,,"등기이사(사외이사, 감사위원회 위원 제외)","278,000,000",임원전체보수유형,estimate
00104388,,사외이사(감사위원회 위원 제외),"32,000,000",임원전체보수유형,estimate
00104388,,감사위원회 위원,-,임원전체보수유형,estimate
00104388,,감사,"151,000,000",임원전체보수유형,estimate
00198697,-,-,-,개인별보수,exact
00198697,,미등기임원,"141,000,000",미등기임원,estimate
00198697,,"등기이사(사외이사, 감사위원회 위원 제외)","128,000,000",임원전체보수유형,estimate
00198697,,사외이사(감사위원회 위원 제외),"30,000,000",임원전체보수유형,estimate
00198697,,감사위원회 위원,-,임원전체보수유형,estimate
00198697,,감사,"29,000,000",임원전체보수유형,estimate
00111999,-,-,-,개인별보수,exact
00111999,,미등기임원,"186,000,000",미등기임원,estimate
00111999,,"등기이사(사외이사, 감사위원회 위원 제외)","432,000,000",임원전체보수유형,estimate
00111999,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00111999,,감사위원회 위원,"35,000,000",임원전체보수유형,estimate
00111999,,감사,-,임원전체보수유형,estimate
01770203,이화일,명예회장,"909,000,000",개인별보수,exact
01770203,,미등기임원,"156,000,000",미등기임원,estimate
01770203,,"등기이사(사외이사, 감사위원회 위원 제외)","410,000,000",임원전체보수유형,estimate
01770203,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
01770203,,감사위원회 위원,"73,000,000",임원전체보수유형,estimate
01770203,,감사,-,임원전체보수유형,estimate
00481454,-,-,-,개인별보수,exact
00481454,-,-,-,개인별보수,exact
00481454,,미등기임원,"149,000,000",미등기임원,estimate
00481454,,"등기이사(사외이사, 감사위원회 위원 제외)","165,000,000",임원전체보수유형,estimate
00481454,,사외이사(감사위원회 위원 제외),"40,000,000",임원전체보수유형,estimate
00481454,,감사위원회 위원,"38,000,000",임원전체보수유형,estimate
00481454,,감사,-,임원전체보수유형,estimate
01311408,-,-,-,개인별보수,exact
01311408,,미등기임원,"1,175,000,000",미등기임원,estimate
01311408,,"등기이사(사외이사, 감사위원회 위원 제외)","217,000,000",임원전체보수유형,estimate
01311408,,사외이사(감사위원회 위원 제외),"62,000,000",임원전체보수유형,estimate
01311408,,감사위원회 위원,"63,000,000",임원전체보수유형,estimate
01311408,,감사,-,임원전체보수유형,estimate
00113410,민영학,대표이사,"600,000,000",개인별보수,exact
00113410,신영수,대표이사,"2,724,000,000",개인별보수,exact
00113410,,미등기임원,"395,000,000",미등기임원,estimate
00113410,,"등기이사(사외이사, 감사위원회 위원 제외)","1,179,000,000",임원전체보수유형,estimate
00113410,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00113410,,감사위원회 위원,"105,000,000",임원전체보수유형,estimate
00113410,,감사,-,임원전체보수유형,estimate
00131850,정준호,대표이사,"828,000,000",개인별보수,exact
00131850,,미등기임원,"275,000,000",미등기임원,estimate
00131850,,"등기이사(사외이사, 감사위원회 위원 제외)","357,000,000",임원전체보수유형,estimate
00131850,,사외이사(감사위원회 위원 제외),"46,000,000",임원전체보수유형,estimate
00131850,,감사위원회 위원,"52,000,000",임원전체보수유형,estimate
00131850,,감사,-,임원전체보수유형,estimate
00124540,김보현,사장,"512,000,000",개인별보수,exact
00124540,백정완,사장,"650,000,000",개인별보수,exact
00124540,,미등기임원,"243,000,000",미등기임원,estimate
00124540,,"등기이사(사외이사, 감사위원회 위원 제외)","581,000,000",임원전체보수유형,estimate
00124540,,사외이사(감사위원회 위원 제외),"60,000,000",임원전체보수유형,estimate
00124540,,감사위원회 위원,"63,000,000",임원전체보수유형,estimate
00124540,,감사,-,임원전체보수유형,estimate
00412597,임대규,대표이사(퇴임),"758,000,000",개인별보수,exact
00412597,한광영,대표이사,"785,000,000",개인별보수,exact
00412597,정교선,대표이사,"2,043,000,000",개인별보수,exact
00412597,,미등기임원,"313,000,000",미등기임원,estimate
00412597,,"등기이사(사외이사, 감사위원회 위원 제외)","1,195,000,000",임원전체보수유형,estimate
00412597,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00412597,,감사위원회 위원,"68,000,000",임원전체보수유형,estimate
00412597,,감사,-,임원전체보수유형,estimate
